year,value,income_group_encoded,groupscommodity_encoded,region_encoded,politicsest_encoded
21.0,17.575982524900933,0,2,4,0
17.0,16.604134894737914,3,2,0,1
18.0,16.513641795054706,3,2,0,1
19.0,16.460121438031514,3,2,0,1
20.0,16.39955150568133,3,2,0,1
21.0,16.470270665383957,3,2,0,1
17.0,15.891713235180768,0,2,1,0
18.0,15.882207480902322,0,2,1,0
19.0,15.739297497826218,0,2,1,0
20.0,15.627918538457834,0,2,1,0
21.0,15.422482833211719,0,2,1,0
17.0,14.421659815989532,0,2,1,0
18.0,14.36219393878794,0,2,1,0
19.0,0.0,0,2,1,0
20.0,0.0,0,2,1,0
21.0,0.0,0,2,1,0
17.0,17.359002931989497,3,2,1,0
18.0,17.27540691249201,3,2,1,0
19.0,17.19863276342709,3,2,1,0
20.0,16.929883321677664,3,2,1,0
21.0,17.162283467512633,3,2,1,0
17.0,18.958843486371833,0,2,1,0
18.0,18.929051362657994,0,2,1,0
19.0,18.693101967251426,0,2,1,0
20.0,18.49185899509007,0,2,1,0
21.0,18.65382686237917,0,2,1,0
17.0,17.49952720778716,3,2,1,1
18.0,17.443815835864374,3,2,1,1
19.0,17.47600393767249,3,2,1,1
20.0,17.49618292589075,3,2,1,1
21.0,17.410560370735727,3,2,1,1
17.0,17.064034540305023,0,2,1,0
18.0,16.978753200529432,0,2,1,0
19.0,16.890623212209395,0,2,1,0
20.0,16.52561910588313,0,2,1,0
21.0,16.69093984219398,0,2,1,0
17.0,12.674474993408936,0,2,0,0
18.0,12.63583679285391,0,2,0,0
19.0,12.570128781324764,0,2,0,0
20.0,12.603811314769922,0,2,0,0
21.0,12.559317714165713,0,2,0,0
17.0,11.407576060361786,2,2,0,1
18.0,13.093397899111313,2,2,0,1
19.0,13.574051547970246,2,2,0,1
20.0,13.54173007575623,2,2,0,1
21.0,13.286794178111059,2,2,0,1
17.0,15.729930187355597,2,2,0,0
18.0,15.823590487404612,2,2,0,0
19.0,15.90156530909044,2,2,0,0
20.0,15.711277277599642,2,2,0,0
21.0,15.48505644112656,2,2,0,0
17.0,15.562795711336868,3,2,1,1
18.0,15.696608014967273,3,2,1,1
19.0,15.595383157457551,3,2,1,1
20.0,15.505993936679868,3,2,1,1
21.0,15.390088045357427,3,2,1,1
17.0,15.436267962532218,3,2,1,0
18.0,15.414188185621068,3,2,1,0
19.0,15.438078690535388,3,2,1,0
20.0,15.326838494821171,3,2,1,0
21.0,15.37544410124527,3,2,1,0
17.0,15.026160520371032,0,2,1,0
18.0,14.983877738818911,0,2,1,0
19.0,14.984487177239199,0,2,1,0
20.0,14.997026074498788,0,2,1,0
21.0,14.847796773219237,0,2,1,0
17.0,14.204033623399939,3,2,1,1
18.0,14.282949024992758,3,2,1,1
19.0,14.288759540350036,3,2,1,1
20.0,14.325605915150522,3,2,1,1
21.0,14.25287024957859,3,2,1,1
17.0,15.840324040578158,3,2,1,1
18.0,15.785383855009067,3,2,1,1
19.0,15.902802702858814,3,2,1,1
20.0,15.96003137298635,3,2,1,1
21.0,15.959737113837273,3,2,1,1
17.0,16.339689281766052,0,2,1,0
18.0,16.304326307257202,0,2,1,0
19.0,16.306334747857978,0,2,1,0
20.0,16.322990584477868,0,2,1,0
21.0,16.348001963168716,0,2,1,0
17.0,15.334148325081928,3,2,2,1
18.0,15.17571784092846,3,2,2,1
19.0,15.001828732394953,3,2,2,1
20.0,15.17571784092846,3,2,2,1
21.0,15.24222707367909,3,2,2,1
17.0,17.50808320882367,2,2,5,1
18.0,17.53229698964319,2,2,5,1
19.0,17.78459421356477,2,2,5,1
20.0,17.617428499031746,2,2,5,1
21.0,17.76100704279157,2,2,5,1
17.0,15.620186416986668,3,2,2,1
18.0,15.530335165713511,3,2,2,1
19.0,15.501687449843594,3,2,2,1
20.0,15.56998707536629,3,2,2,1
21.0,15.576460414680337,3,2,2,1
17.0,20.06182466822749,3,2,0,1
18.0,20.0892174106589,3,2,0,1
19.0,20.104546864830503,3,2,0,1
20.0,20.145684660243045,3,2,0,1
21.0,20.164756887988666,3,2,0,1
17.0,17.19032977479067,0,2,4,0
18.0,17.205512200574315,0,2,4,0
19.0,17.215115706028353,0,2,4,0
20.0,17.033518846631743,0,2,4,0
21.0,17.11034325329128,0,2,4,0
17.0,19.06253463538792,0,2,0,0
18.0,19.004849767518255,0,2,0,0
19.0,19.057606723703934,0,2,0,0
20.0,19.029162889072825,0,2,0,0
21.0,18.954838060531017,0,2,0,0
17.0,18.025986436950273,0,2,4,0
18.0,18.091456987510423,0,2,4,0
19.0,17.977016776020925,0,2,4,0
20.0,17.734681972526566,0,2,4,0
21.0,17.842377189882047,0,2,4,0
17.0,13.558242585313199,0,2,1,0
18.0,13.574038816836513,0,2,1,0
19.0,13.517563985313304,0,2,1,0
20.0,13.136011812328691,0,2,1,0
21.0,12.727069367857556,0,2,1,0
17.0,15.470667447105416,2,2,1,1
18.0,15.342935706771652,2,2,1,1
19.0,15.570467893582858,2,2,1,1
20.0,15.677231473903262,2,2,1,1
21.0,15.794302829730277,2,2,1,1
17.0,15.208849050830676,3,2,6,1
18.0,15.321431365725113,3,2,6,1
19.0,15.129832434383934,3,2,6,1
20.0,14.536769377625276,3,2,6,1
21.0,14.819965635237795,3,2,6,1
17.0,14.597264134461215,0,2,1,0
18.0,14.130905798483345,0,2,1,0
19.0,0.0,0,2,1,0
20.0,0.0,0,2,1,0
21.0,0.0,0,2,1,0
17.0,15.274125813221904,3,2,0,1
18.0,15.448232677016366,3,2,0,1
19.0,15.565061481576452,3,2,0,1
20.0,15.201805169084134,3,2,0,1
21.0,15.287211905560694,3,2,0,1
17.0,13.975161227935695,0,2,0,0
18.0,14.008937718620537,0,2,0,0
19.0,13.99858266635723,0,2,0,0
20.0,13.853741358238512,0,2,0,0
21.0,13.941535976110973,0,2,0,0
17.0,15.815087532352633,1,2,6,1
18.0,15.9384057882178,1,2,6,1
19.0,15.493800985369145,1,2,6,1
20.0,15.356803881874816,1,2,6,1
21.0,15.561732592159034,1,2,6,1
17.0,17.060911500724774,2,2,0,0
18.0,17.11407521866999,2,2,0,0
19.0,17.181528709998823,2,2,0,0
20.0,17.066734727573195,2,2,0,0
21.0,16.7868733429677,2,2,0,0
17.0,16.57233193892873,3,2,1,1
18.0,16.198384574472094,3,2,1,1
19.0,16.164836192275637,3,2,1,1
20.0,16.123371807532443,3,2,1,1
21.0,15.984770065725431,3,2,1,1
17.0,12.411255871467391,2,2,6,1
18.0,12.60408001369775,2,2,6,1
19.0,12.400656215615012,2,2,6,1
20.0,12.362353911189507,2,2,6,1
21.0,13.0958160959785,2,2,6,1
17.0,12.94634431808327,0,3,1,0
18.0,12.902467048153223,0,3,1,0
19.0,12.896468544784314,0,3,1,0
20.0,12.880803787035994,0,3,1,0
21.0,12.87723236377919,0,3,1,0
17.0,11.129569146450041,2,3,0,1
18.0,11.155307219119251,2,3,0,1
19.0,11.182934181528704,2,3,0,1
20.0,11.016282128775599,2,3,0,1
21.0,10.851024981743453,2,3,0,1
17.0,9.215626376405421,2,3,5,1
18.0,9.436599066190539,2,3,5,1
19.0,9.47654341275084,2,3,5,1
20.0,9.488047863280759,2,3,5,1
21.0,9.841984419942078,2,3,5,1
17.0,13.517437350852934,3,3,2,1
18.0,13.453939361204705,3,3,2,1
19.0,13.47822499067933,3,3,2,1
20.0,13.592763178163766,3,3,2,1
21.0,13.506452300824002,3,3,2,1
17.0,10.359360563188138,2,3,5,1
18.0,10.389948759849503,2,3,5,1
19.0,10.260672366469061,2,3,5,1
20.0,10.137016983402756,2,3,5,1
21.0,10.187951953831922,2,3,5,1
17.0,10.880779305967682,0,3,1,0
18.0,10.752697868727662,0,3,1,0
19.0,10.400072254011777,0,3,1,0
20.0,10.498994340453384,0,3,1,0
21.0,10.385450631617017,0,3,1,0
17.0,9.143880005275912,3,3,2,1
18.0,9.202207388745993,3,3,2,1
19.0,8.941414628006845,3,3,2,1
20.0,9.143880005275912,3,3,2,1
21.0,9.126415137038421,3,3,2,1
17.0,14.349897032168172,3,3,0,1
18.0,14.296998613014779,3,3,0,1
19.0,14.336356411130572,3,3,0,1
20.0,14.357218961495567,3,3,0,1
21.0,14.457891147509354,3,3,0,1
17.0,13.299998972207568,0,3,4,0
18.0,13.214052463500618,0,3,4,0
19.0,13.205987356969247,0,3,4,0
20.0,13.269000760112213,0,3,4,0
21.0,13.202373469161357,0,3,4,0
17.0,12.859810895224996,3,3,2,1
18.0,12.862978470240835,3,3,2,1
19.0,12.802898885639314,3,3,2,1
20.0,12.774956777929228,3,3,2,1
21.0,12.724157854625425,3,3,2,1
17.0,13.651958153438635,0,3,0,0
18.0,13.722185107281435,0,3,0,0
19.0,13.737719812718867,0,3,0,0
20.0,13.67397003485169,0,3,0,0
21.0,13.587299186916814,0,3,0,0
17.0,9.957075711706057,2,3,0,1
18.0,10.138599199626192,2,3,0,1
19.0,10.28332711300532,2,3,0,1
20.0,10.334652895494106,2,3,0,1
21.0,10.42171570981886,2,3,0,1
17.0,11.599112335481124,2,3,1,1
18.0,11.669937760751914,2,3,1,1
19.0,11.829930875050733,2,3,1,1
20.0,11.869207331664223,2,3,1,1
21.0,11.908346971208951,2,3,1,1
17.0,14.04662307257814,0,3,4,0
18.0,14.014362236381235,0,3,4,0
19.0,14.04662307257814,0,3,4,0
20.0,13.997832948091215,0,3,4,0
21.0,14.0225255403564,0,3,4,0
17.0,10.672460871214069,0,3,3,1
18.0,10.988693712621323,0,3,3,1
19.0,11.106625008055381,0,3,3,1
20.0,11.230177864627965,0,3,3,1
21.0,11.227653818439656,0,3,3,1
17.0,11.090309111544167,3,3,6,1
18.0,10.75579427616868,3,3,6,1
19.0,10.868606543092206,3,3,6,1
20.0,10.277427593236435,3,3,6,1
21.0,10.250899729195675,3,3,6,1
17.0,15.52089499314812,0,3,2,0
18.0,15.578802134692314,0,3,2,0
19.0,15.571193871398787,0,3,2,0
20.0,15.56176712903867,0,3,2,0
21.0,15.542713905899877,0,3,2,0
17.0,9.148571345578551,3,3,1,1
18.0,9.116139576577355,3,3,1,1
19.0,9.15915233520675,3,3,1,1
20.0,8.987321812850125,3,3,1,1
21.0,9.003439196207838,3,3,1,1
17.0,11.469955331517415,3,3,1,1
18.0,11.140832268303116,3,3,1,1
19.0,11.42097463622232,3,3,1,1
20.0,11.330107785127584,3,3,1,1
21.0,11.289419347937011,3,3,1,1
17.0,10.413432788874811,3,3,2,1
18.0,9.766292313358283,3,3,2,1
19.0,0.0,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,12.197808592111711,0,3,1,0
18.0,12.142680134139178,0,3,1,0
19.0,12.046824830686727,0,3,1,0
20.0,12.115485793230963,0,3,1,0
21.0,11.835450895458816,0,3,1,0
17.0,9.6678285081515,2,3,6,1
18.0,9.210440366976517,2,3,6,1
19.0,9.560151815893512,2,3,6,1
20.0,9.367429587218957,2,3,6,1
21.0,9.351926736038054,2,3,6,1
17.0,8.974744612722734,1,3,6,1
18.0,9.758519582283522,1,3,6,1
19.0,9.680906343078094,1,3,6,1
20.0,9.986264978993697,1,3,6,1
21.0,9.914674741926692,1,3,6,1
17.0,9.012011377036412,3,3,2,1
18.0,10.650199196425806,3,3,2,1
19.0,9.200391041122515,3,3,2,1
20.0,10.813780332606648,3,3,2,1
21.0,11.398311153600078,3,3,2,1
17.0,11.610877606264255,3,3,1,0
18.0,11.633823643526757,3,3,1,0
19.0,11.6460655310365,3,3,1,0
20.0,11.586278151967912,3,3,1,0
21.0,11.552348080816712,3,3,1,0
17.0,4.1588830833596715,0,3,1,0
18.0,3.9512437185814275,0,3,1,0
19.0,3.713572066704308,0,3,1,0
20.0,3.6375861597263857,0,3,1,0
21.0,4.110873864173311,0,3,1,0
17.0,8.709630081951286,2,3,1,1
18.0,9.046762057999363,2,3,1,1
19.0,9.04793908261736,2,3,1,1
20.0,6.88653164253051,2,3,1,1
21.0,8.407601514786142,2,3,1,1
17.0,13.340663216863518,3,3,0,1
18.0,13.386469201399352,3,3,0,1
19.0,12.76917093394406,3,3,0,1
20.0,13.133601986980887,3,3,0,1
21.0,13.502252182582803,3,3,0,1
17.0,10.716992229759807,3,3,1,1
18.0,10.694147031910097,3,3,1,1
19.0,10.681687944129537,3,3,1,1
20.0,10.862991018833101,3,3,1,1
21.0,11.7047929804409,3,3,1,1
17.0,9.007121989469242,0,3,1,0
18.0,9.054388070202297,0,3,1,0
19.0,9.1248914101437,0,3,1,0
20.0,9.11943049661634,0,3,1,0
21.0,9.13140538388804,0,3,1,0
17.0,11.06371221033176,0,3,1,0
18.0,10.800901228640594,0,3,1,0
19.0,10.634749065204732,0,3,1,0
20.0,10.38068400132164,0,3,1,0
21.0,10.58263722345222,0,3,1,0
17.0,14.709795324975808,3,3,2,1
18.0,14.706293104759212,3,3,2,1
19.0,14.713816936479832,3,3,2,1
20.0,14.581037468126738,3,3,2,1
21.0,14.648105718574886,3,3,2,1
17.0,7.122866658599083,3,3,6,0
18.0,7.288244401020124,3,3,6,0
19.0,0.0,3,3,6,0
20.0,0.0,3,3,6,0
21.0,9.37101259736508,3,3,6,0
17.0,9.171495588152615,3,3,2,0
18.0,9.058237593766226,3,3,2,0
19.0,8.70748291785937,3,3,2,0
20.0,7.693481640835175,3,3,2,0
21.0,8.471149252914831,3,3,2,0
17.0,9.64646400103814,3,3,6,0
18.0,9.627602289963859,3,3,6,0
19.0,9.611864390851085,3,3,6,0
20.0,9.664087578702395,3,3,6,0
21.0,6.85751406254539,3,3,6,0
17.0,11.751398910709339,2,3,0,1
18.0,12.096877007404661,2,3,0,1
19.0,12.297744396089387,2,3,0,1
20.0,12.188422799337028,2,3,0,1
21.0,12.207876018475268,2,3,0,1
17.0,10.47506014357522,2,3,3,1
18.0,10.386870034471961,2,3,3,1
19.0,10.332701738815134,2,3,3,1
20.0,10.36567949988784,2,3,3,1
21.0,10.826575133410556,2,3,3,1
17.0,12.66007709270299,2,3,0,0
18.0,12.643524027896186,2,3,0,0
19.0,12.581013251925787,2,3,0,0
20.0,12.581116346126487,2,3,0,0
21.0,12.621590389489194,2,3,0,0
17.0,13.200621724822797,3,3,1,1
18.0,13.357516128744262,3,3,1,1
19.0,13.312935801979815,3,3,1,1
20.0,13.215418288728696,3,3,1,1
21.0,13.145964663006653,3,3,1,1
17.0,8.884610231886873,2,3,2,1
18.0,8.559677803022392,2,3,2,1
19.0,8.4071550862073,2,3,2,1
20.0,7.945555428253489,2,3,2,1
21.0,8.105005537547246,2,3,2,1
17.0,9.08704215563169,2,3,6,1
18.0,9.113609183016411,2,3,6,1
19.0,9.074749717669835,2,3,6,1
20.0,8.978912601074276,2,3,6,1
21.0,9.065430200180375,2,3,6,1
17.0,7.6324011266014535,3,3,1,1
18.0,7.409136443920128,3,3,1,1
19.0,7.7025561132685825,3,3,1,1
20.0,7.860185057472165,3,3,1,1
21.0,7.882314918980268,3,3,1,1
17.0,0.0,3,3,1,0
18.0,7.830425617820331,3,3,1,0
19.0,8.682877107057168,3,3,1,0
20.0,8.029758520440822,3,3,1,0
21.0,8.646641258603124,3,3,1,0
17.0,9.101306450952048,3,3,1,0
18.0,8.951440100949855,3,3,1,0
19.0,8.886270902072013,3,3,1,0
20.0,8.798756582859841,3,3,1,0
21.0,8.826294231241318,3,3,1,0
17.0,9.679093219320265,2,3,6,1
18.0,9.799182035726814,2,3,6,1
19.0,9.83953552604361,2,3,6,1
20.0,9.239996256883693,2,3,6,1
21.0,9.239996256883693,2,3,6,1
18.0,0.0,0,3,2,0
19.0,11.90145463290551,0,3,2,0
20.0,12.233439727317839,0,3,2,0
21.0,12.709876675502672,0,3,2,0
17.0,11.55785102832322,0,3,1,0
18.0,11.572523677856253,0,3,1,0
19.0,11.506233121109103,0,3,1,0
20.0,11.513585247266013,0,3,1,0
21.0,11.38632996334682,0,3,1,0
17.0,7.165493475060845,0,3,1,0
18.0,6.812345094177479,0,3,1,0
19.0,6.556778356158042,0,3,1,0
20.0,0.0,0,3,1,0
21.0,0.0,0,3,1,0
17.0,10.267852849758867,2,3,6,1
18.0,10.244876254937159,2,3,6,1
19.0,10.296238848224217,2,3,6,1
20.0,10.257378625098244,2,3,6,1
21.0,9.844109029016629,2,3,6,1
17.0,11.565982702694578,2,3,0,1
18.0,11.474995118935094,2,3,0,1
19.0,11.507239329499242,2,3,0,1
20.0,11.324690458144207,2,3,0,1
21.0,11.105438313910426,2,3,0,1
17.0,13.591529155751006,2,3,6,0
18.0,13.662182206598935,2,3,6,0
19.0,13.587895775577849,2,3,6,0
20.0,13.690017627302947,2,3,6,0
21.0,13.625690557982393,2,3,6,0
17.0,5.736572297479192,0,3,1,0
18.0,5.723585101952381,0,3,1,0
19.0,5.298317366548036,0,3,1,0
20.0,4.394449154672439,0,3,1,0
21.0,5.680172609017068,0,3,1,0
17.0,7.04141166379481,3,3,2,1
18.0,7.176254532017144,3,3,2,1
19.0,6.859614903654202,3,3,2,1
20.0,6.88653164253051,3,3,2,1
21.0,6.9584483932976555,3,3,2,1
17.0,3.871201010907891,2,3,5,1
18.0,0.0,2,3,5,1
19.0,0.0,2,3,5,1
20.0,0.0,2,3,5,1
21.0,0.0,2,3,5,1
17.0,9.03741453682259,3,3,0,1
18.0,9.244741798693514,3,3,0,1
19.0,9.210440366976517,3,3,0,1
20.0,9.210440366976517,3,3,0,1
21.0,9.210440366976517,3,3,0,1
17.0,7.497207223203318,0,3,4,0
18.0,7.527255919373784,0,3,4,0
19.0,7.4977617006225685,0,3,4,0
20.0,7.496097345175956,0,3,4,0
21.0,7.496097345175956,0,3,4,0
17.0,5.198497031265826,3,3,2,1
18.0,5.707110264748875,3,3,2,1
19.0,6.111467339502679,3,3,2,1
20.0,4.61512051684126,3,3,2,1
21.0,3.9318256327243257,3,3,2,1
17.0,5.726847747587197,2,3,1,1
18.0,5.472270673671475,2,3,1,1
19.0,5.5254529391317835,2,3,1,1
20.0,6.111467339502679,2,3,1,1
21.0,6.154858094016418,2,3,1,1
17.0,5.017279836814924,0,3,4,0
18.0,4.30406509320417,0,3,4,0
19.0,4.882801922586371,0,3,4,0
20.0,5.356586274672012,0,3,4,0
21.0,5.488937726156687,0,3,4,0
17.0,4.574710978503383,3,3,2,1
18.0,4.31748811353631,3,3,2,1
19.0,4.394449154672439,3,3,2,1
20.0,3.8501476017100584,3,3,2,1
21.0,0.0,3,3,2,1
17.0,5.811140992976701,3,3,1,0
18.0,5.749392985908253,3,3,1,0
19.0,5.755742213586912,3,3,1,0
20.0,5.7430031878094825,3,3,1,0
21.0,5.840641657373398,3,3,1,0
17.0,6.594413459749778,0,3,1,0
18.0,6.255750041753367,0,3,1,0
19.0,6.431331081933479,0,3,1,0
20.0,6.2166061010848646,0,3,1,0
21.0,6.111467339502679,0,3,1,0
17.0,6.682108597449809,3,3,2,1
18.0,6.641182169740591,3,3,2,1
19.0,6.650279048587422,3,3,2,1
20.0,6.113682179832232,3,3,2,1
21.0,5.634789603169249,3,3,2,1
17.0,7.669961995473577,0,3,0,0
18.0,7.591357046698551,0,3,0,0
19.0,7.486613313139955,0,3,0,0
20.0,7.53955882930103,0,3,0,0
21.0,7.550135342488429,0,3,0,0
17.0,6.0330862217988015,0,3,1,0
18.0,5.942799375126701,0,3,1,0
19.0,5.916202062607435,0,3,1,0
20.0,5.84354441703136,0,3,1,0
21.0,5.968707559985366,0,3,1,0
17.0,6.792344427470809,0,3,1,0
18.0,6.8679744089702925,0,3,1,0
19.0,6.7580945044277305,0,3,1,0
20.0,6.78105762593618,0,3,1,0
21.0,6.75110146893676,0,3,1,0
17.0,7.897668150726906,3,3,1,1
18.0,6.7464121285733745,3,3,1,1
19.0,7.0909098220799835,3,3,1,1
20.0,7.313886831633462,3,3,1,1
21.0,7.313886831633462,3,3,1,1
17.0,6.580639137284949,0,1,1,0
18.0,6.493753839851686,0,1,1,0
19.0,6.628041376179533,0,1,1,0
20.0,6.566672429803241,0,1,1,0
21.0,6.608000625296087,0,1,1,0
17.0,12.734869809410272,2,1,0,1
18.0,12.751204039264623,2,1,0,1
19.0,12.68641638114188,2,1,0,1
20.0,12.703545516765454,2,1,0,1
21.0,12.864524856293233,2,1,0,1
17.0,10.905974329106854,3,1,2,1
18.0,10.78727575364831,3,1,2,1
19.0,10.70551155928146,3,1,2,1
20.0,10.961295207644392,3,1,2,1
21.0,10.987003123724813,3,1,2,1
17.0,9.956601688185614,0,1,1,0
18.0,9.902537101000133,0,1,1,0
19.0,9.75504554717585,0,1,1,0
20.0,9.134646527606982,0,1,1,0
21.0,8.58876938990546,0,1,1,0
17.0,10.452822097730225,0,1,1,0
18.0,10.682192971457658,0,1,1,0
19.0,10.559218391085642,0,1,1,0
20.0,10.631760535071448,0,1,1,0
21.0,10.64932205537508,0,1,1,0
17.0,10.805699643800724,3,1,2,0
18.0,10.799595985047786,3,1,2,0
19.0,10.714439990727769,3,1,2,0
20.0,10.736418414365376,3,1,2,0
21.0,10.714439990727769,3,1,2,0
17.0,10.611695744521377,3,1,2,1
18.0,10.670280098263682,3,1,2,1
19.0,10.610833452495886,3,1,2,1
20.0,10.493909630573262,3,1,2,1
21.0,10.553257393126504,3,1,2,1
17.0,11.536143820646004,3,1,0,1
18.0,11.502511426621355,3,1,0,1
19.0,11.558615590887344,3,1,0,1
20.0,11.562182186951302,3,1,0,1
21.0,11.557908390796706,3,1,0,1
17.0,12.275146180430411,0,1,4,0
18.0,12.088796981139218,0,1,4,0
19.0,12.170745940875207,0,1,4,0
20.0,11.971229672094111,0,1,4,0
21.0,11.802470800468786,0,1,4,0
17.0,11.139017161766281,3,1,2,1
18.0,11.086057950601628,3,1,2,1
19.0,10.928847912796902,3,1,2,1
20.0,11.128703123130714,3,1,2,1
21.0,11.238343871950976,3,1,2,1
17.0,12.130632247629853,0,1,0,0
18.0,11.983072833884922,0,1,0,0
19.0,11.975098515100775,0,1,0,0
20.0,12.039693333156972,0,1,0,0
21.0,11.9242202143186,0,1,0,0
17.0,10.003378135350923,0,1,4,0
18.0,9.77571099759397,0,1,4,0
19.0,9.510519035757246,0,1,4,0
20.0,9.723223876851618,0,1,4,0
21.0,9.820160289946374,0,1,4,0
17.0,10.788576533267019,3,1,6,1
18.0,10.674451889142711,3,1,6,1
19.0,10.679228031399926,3,1,6,1
20.0,10.460499954601437,3,1,6,1
21.0,10.368698465041247,3,1,6,1
17.0,12.80216086806413,3,1,0,1
18.0,13.387187690392704,3,1,0,1
19.0,13.851071698427019,3,1,0,1
20.0,13.613028333785437,3,1,0,1
21.0,13.975246468454657,3,1,0,1
17.0,9.657139343577324,3,1,2,0
18.0,9.863446502998944,3,1,2,0
19.0,10.255938588321637,3,1,2,0
20.0,9.999070422429858,3,1,2,0
21.0,10.233510465477433,3,1,2,0
17.0,5.25227342804663,0,1,1,0
18.0,5.14166355650266,0,1,1,0
19.0,4.912654885736052,0,1,1,0
20.0,4.795790545596741,0,1,1,0
21.0,5.860786223465865,0,1,1,0
17.0,10.283669040109793,2,1,0,1
18.0,9.784197131344804,2,1,0,1
19.0,9.561067663645012,2,1,0,1
20.0,9.99884318585288,2,1,0,1
21.0,9.803722464346553,2,1,0,1
17.0,5.2832037287379885,2,1,3,1
18.0,4.844187086458591,2,1,3,1
19.0,4.882801922586371,2,1,3,1
20.0,4.962844630259907,2,1,3,1
21.0,4.997212273764115,2,1,3,1
17.0,10.437756228028585,1,1,6,1
18.0,10.410455745974813,1,1,6,1
19.0,10.426350436912623,1,1,6,1
20.0,9.201198714058899,1,1,6,1
21.0,10.22958472526072,1,1,6,1
17.0,9.716856724154075,2,1,6,1
18.0,9.789814808047552,2,1,6,1
19.0,9.736192529758796,2,1,6,1
20.0,9.70996348123418,2,1,6,1
21.0,9.693630345547652,2,1,6,1
17.0,8.658866349732383,3,1,1,0
18.0,8.343077871169383,3,1,1,0
19.0,7.993282328101591,3,1,1,0
20.0,8.232440158470336,3,1,1,0
21.0,8.221747728346623,3,1,1,0
17.0,10.453485811376591,2,1,0,1
18.0,10.473195104038341,2,1,0,1
19.0,10.407046840310073,2,1,0,1
20.0,10.424065467744796,2,1,0,1
21.0,10.360754159207556,2,1,0,1
18.0,0.0,2,1,6,0
19.0,7.824445930877619,2,1,6,0
20.0,7.923348211930154,2,1,6,0
21.0,8.210939733379021,2,1,6,0
17.0,8.870803443982124,3,1,1,1
18.0,8.474494436883122,3,1,1,1
19.0,8.119993827725105,3,1,1,1
20.0,8.33110454805304,3,1,1,1
21.0,8.509362612301048,3,1,1,1
17.0,2.4849066497880004,0,4,1,0
18.0,2.1972245773362196,0,4,1,0
19.0,2.1972245773362196,0,4,1,0
20.0,1.9459101490553132,0,4,1,0
21.0,1.791759469228055,0,4,1,0
17.0,7.257707677160043,0,4,1,0
18.0,7.3632795869630385,0,4,1,0
19.0,6.860663671448287,0,4,1,0
20.0,7.15305163493748,0,4,1,0
21.0,7.277938572945661,0,4,1,0
17.0,6.342121418721152,3,4,2,1
18.0,5.602118820879701,3,4,2,1
19.0,5.187385805840755,3,4,2,1
20.0,6.028278520230698,3,4,2,1
21.0,6.428105272684596,3,4,2,1
17.0,7.824445930877619,3,4,0,1
18.0,7.824445930877619,3,4,0,1
19.0,7.824445930877619,3,4,0,1
20.0,7.824445930877619,3,4,0,1
21.0,7.824445930877619,3,4,0,1
17.0,8.832149906002899,0,4,4,0
18.0,8.917444732471514,0,4,4,0
19.0,9.028938392241612,0,4,4,0
20.0,9.031333316150057,0,4,4,0
21.0,8.692993531219926,0,4,4,0
17.0,5.049856007249537,0,4,0,0
18.0,4.709530201312334,0,4,0,0
19.0,4.564348191467836,0,4,0,0
20.0,4.61512051684126,0,4,0,0
21.0,4.51085950651685,0,4,0,0
17.0,8.289288323000317,0,4,4,0
18.0,8.334711621820917,0,4,4,0
19.0,8.331586243630754,0,4,4,0
20.0,8.343791731996841,0,4,4,0
21.0,8.29853954537488,0,4,4,0
17.0,11.794345471549745,3,4,6,1
18.0,11.828130287733327,3,4,6,1
19.0,11.798029216407208,3,4,6,1
20.0,11.62620057741366,3,4,6,1
21.0,11.860952120031126,3,4,6,1
17.0,1.3862943611198906,3,4,1,1
18.0,1.9459101490553132,3,4,1,1
19.0,2.3978952727983707,3,4,1,1
20.0,3.1354942159291497,3,4,1,1
21.0,3.4339872044851463,3,4,1,1
17.0,9.565073431677574,2,4,6,1
18.0,9.595874844595468,2,4,6,1
19.0,9.536617962187327,2,4,6,1
20.0,9.616138757874468,2,4,6,1
21.0,9.597845154707354,2,4,6,1
17.0,2.0794415416798357,0,4,1,0
18.0,1.791759469228055,0,4,1,0
19.0,1.791759469228055,0,4,1,0
20.0,1.6094379124341003,0,4,1,0
21.0,1.6094379124341003,0,4,1,0
17.0,6.92951677076365,0,4,1,0
18.0,7.05444965813294,0,4,1,0
19.0,6.551080335043404,0,4,1,0
20.0,6.755768921984255,0,4,1,0
21.0,6.9440872082295275,0,4,1,0
17.0,7.244941546337007,3,4,0,1
18.0,7.170888478512505,3,4,0,1
19.0,7.170888478512505,3,4,0,1
20.0,7.170888478512505,3,4,0,1
21.0,7.170888478512505,3,4,0,1
17.0,9.859587910246109,0,4,4,0
18.0,9.946594933570061,0,4,4,0
19.0,10.057966749824187,0,4,4,0
20.0,9.972593750934676,0,4,4,0
21.0,9.633055833490875,0,4,4,0
17.0,6.415096959171596,0,4,0,0
18.0,6.066108090103747,0,4,0,0
19.0,5.968707559985366,0,4,0,0
20.0,6.042632833682381,0,4,0,0
21.0,5.942799375126701,0,4,0,0
18.0,0.0,2,4,1,1
19.0,3.367295829986474,2,4,1,1
20.0,4.5217885770490405,2,4,1,1
21.0,5.081404364984463,2,4,1,1
17.0,9.517898598432753,0,4,4,0
18.0,9.565774546478782,0,4,4,0
